docid,source,sourcetype,target,targettype,type
38,Fastrag: Retrieval Augmented Generation For Semi-Structured Data,Paper,Vectorrag,Topic,COVERS
38,Fastrag: Retrieval Augmented Generation For Semi-Structured Data,Paper,Graphrag,Topic,COVERS
38,Fastrag: Retrieval Augmented Generation For Semi-Structured Data,Paper,Semi-Structured Technical Data,Topic,COVERS
38,Fastrag: Retrieval Augmented Generation For Semi-Structured Data,Paper,Semi-Structured Data,Topic,COVERS
38,Fastrag: Retrieval Augmented Generation For Semi-Structured Data,Paper,Schema Learning,Topic,COVERS
38,Fastrag: Retrieval Augmented Generation For Semi-Structured Data,Paper,Script Learning,Topic,COVERS
38,Fastrag: Retrieval Augmented Generation For Semi-Structured Data,Paper,Text Search,Topic,COVERS
38,Fastrag: Retrieval Augmented Generation For Semi-Structured Data,Paper,Knowledge Graph (Kg),Topic,COVERS
38,Fastrag: Retrieval Augmented Generation For Semi-Structured Data,Paper,Knowledge Graph (Kg) Querying,Topic,COVERS
38,Fastrag: Retrieval Augmented Generation For Semi-Structured Data,Paper,Accurate Question Answering,Topic,COVERS
38,Fastrag: Retrieval Augmented Generation For Semi-Structured Data,Paper,Network Management,Topic,COVERS
38,Fastrag: Retrieval Augmented Generation For Semi-Structured Data,Paper,Network Data,Topic,COVERS
38,Fastrag: Retrieval Augmented Generation For Semi-Structured Data,Paper,Data Processing,Topic,COVERS
38,Fastrag: Retrieval Augmented Generation For Semi-Structured Data,Paper,Increasingly Complex Networks,Topic,COVERS
38,Fastrag: Retrieval Augmented Generation For Semi-Structured Data,Paper,Time,Topic,COVERS
38,Fastrag: Retrieval Augmented Generation For Semi-Structured Data,Paper,Cost,Topic,COVERS
38,Fastrag: Retrieval Augmented Generation For Semi-Structured Data,Paper,Retrieval,Topic,COVERS
38,Fastrag: Retrieval Augmented Generation For Semi-Structured Data,Paper,Context-Rich Information,Topic,COVERS
38,Fastrag: Retrieval Augmented Generation For Semi-Structured Data,Paper,Accuracy,Topic,COVERS
38,Retrieval-Augmented Generation (Rag),Topic,Vectorrag,Topic,INCLUDES
38,Retrieval-Augmented Generation (Rag),Topic,Graphrag,Topic,INCLUDES
38,Retrieval-Augmented Generation (Rag),Topic,Fastrag,Topic,INCLUDES
38,Knowledge Graph (Kg) Querying,Topic,Knowledge Graph (Kg),Topic,RELATED_TO
38,Data Processing,Topic,Network Management,Topic,RELATED_TO
39,Yash Tiwari,Author,Ontorag: Enhancing Question-Answering Through Automated Ontology Derivation From Unstructured Knowledge Bases,Paper,AUTHORED
39,Owais Ahmad Lone,Author,Ontorag: Enhancing Question-Answering Through Automated Ontology Derivation From Unstructured Knowledge Bases,Paper,AUTHORED
39,Mayukha Pal,Author,Ontorag: Enhancing Question-Answering Through Automated Ontology Derivation From Unstructured Knowledge Bases,Paper,AUTHORED
39,Ontorag: Enhancing Question-Answering Through Automated Ontology Derivation From Unstructured Knowledge Bases,Paper,Ontologies,Topic,COVERS
39,Ontorag: Enhancing Question-Answering Through Automated Ontology Derivation From Unstructured Knowledge Bases,Paper,Knowledge Bases,Topic,COVERS
39,Ontorag: Enhancing Question-Answering Through Automated Ontology Derivation From Unstructured Knowledge Bases,Paper,Question Answering (Qa) Systems,Topic,COVERS
39,Ontorag: Enhancing Question-Answering Through Automated Ontology Derivation From Unstructured Knowledge Bases,Paper,Large Language Models (Llms),Topic,COVERS
39,Ontorag: Enhancing Question-Answering Through Automated Ontology Derivation From Unstructured Knowledge Bases,Paper,Ontology Creation,Topic,COVERS
39,Ontorag: Enhancing Question-Answering Through Automated Ontology Derivation From Unstructured Knowledge Bases,Paper,Ontorag,Topic,COVERS
39,Ontorag: Enhancing Question-Answering Through Automated Ontology Derivation From Unstructured Knowledge Bases,Paper,Automated Pipeline,Topic,COVERS
39,Ontorag: Enhancing Question-Answering Through Automated Ontology Derivation From Unstructured Knowledge Bases,Paper,Unstructured Knowledge Bases,Topic,COVERS
39,Ontorag: Enhancing Question-Answering Through Automated Ontology Derivation From Unstructured Knowledge Bases,Paper,Electrical Relay Documents,Topic,COVERS
39,Ontorag: Enhancing Question-Answering Through Automated Ontology Derivation From Unstructured Knowledge Bases,Paper,Web Scraping,Topic,COVERS
39,Ontorag: Enhancing Question-Answering Through Automated Ontology Derivation From Unstructured Knowledge Bases,Paper,Pdf Parsing,Topic,COVERS
39,Ontorag: Enhancing Question-Answering Through Automated Ontology Derivation From Unstructured Knowledge Bases,Paper,Hybrid Chunking,Topic,COVERS
39,Ontorag: Enhancing Question-Answering Through Automated Ontology Derivation From Unstructured Knowledge Bases,Paper,Information Extraction,Topic,COVERS
39,Ontorag: Enhancing Question-Answering Through Automated Ontology Derivation From Unstructured Knowledge Bases,Paper,Knowledge Graph Construction,Topic,COVERS
39,Ontorag: Enhancing Question-Answering Through Automated Ontology Derivation From Unstructured Knowledge Bases,Paper,Queryable Ontology,Topic,COVERS
39,Ontorag: Enhancing Question-Answering Through Automated Ontology Derivation From Unstructured Knowledge Bases,Paper,Graph Based Methods,Topic,COVERS
39,Ontorag: Enhancing Question-Answering Through Automated Ontology Derivation From Unstructured Knowledge Bases,Paper,Global Sensemaking Capabilities,Topic,COVERS
39,Ontorag: Enhancing Question-Answering Through Automated Ontology Derivation From Unstructured Knowledge Bases,Paper,Retrieval Augmented Generation (Rag),Topic,COVERS
39,Ontorag: Enhancing Question-Answering Through Automated Ontology Derivation From Unstructured Knowledge Bases,Paper,Graphrag,Topic,COVERS
39,Ontorag: Enhancing Question-Answering Through Automated Ontology Derivation From Unstructured Knowledge Bases,Paper,Vector Rag,Topic,COVERS
39,Ontorag: Enhancing Question-Answering Through Automated Ontology Derivation From Unstructured Knowledge Bases,Paper,Comprehensiveness,Topic,COVERS
39,Ontorag: Enhancing Question-Answering Through Automated Ontology Derivation From Unstructured Knowledge Bases,Paper,Diversity,Topic,COVERS
39,Ontorag: Enhancing Question-Answering Through Automated Ontology Derivation From Unstructured Knowledge Bases,Paper,Semantic Web,Topic,COVERS
39,Ontorag: Enhancing Question-Answering Through Automated Ontology Derivation From Unstructured Knowledge Bases,Paper,Automating Ontology Creation,Topic,COVERS
39,Ontorag,Topic,Web Scraping,Topic,INCLUDES
39,Ontorag,Topic,Pdf Parsing,Topic,INCLUDES
39,Ontorag,Topic,Hybrid Chunking,Topic,INCLUDES
39,Ontorag,Topic,Information Extraction,Topic,INCLUDES
39,Ontorag,Topic,Knowledge Graph Construction,Topic,INCLUDES
39,Ontorag,Topic,Ontology Creation,Topic,INCLUDES
39,Ontologies,Topic,Knowledge Bases,Topic,RELATED_TO
39,Knowledge Bases,Topic,Question Answering (Qa) Systems,Topic,RELATED_TO
39,Question Answering (Qa) Systems,Topic,Large Language Models (Llms),Topic,RELATED_TO
39,Graphrag,Topic,Retrieval Augmented Generation (Rag),Topic,RELATED_TO
39,Vector Rag,Topic,Retrieval Augmented Generation (Rag),Topic,RELATED_TO
39,Ontorag,Topic,Large Language Models (Llms),Topic,RELATED_TO
39,Ontorag,Topic,Graph Based Methods,Topic,RELATED_TO
39,Ontorag,Topic,Global Sensemaking Capabilities,Topic,RELATED_TO
39,Electrical Relay Documents,Topic,Unstructured Knowledge Bases,Topic,RELATED_TO
39,Queryable Ontology,Topic,Ontology Creation,Topic,RELATED_TO
39,Automating Ontology Creation,Topic,Semantic Web,Topic,RELATED_TO
39,Unstructured Knowledge Bases,Topic,Knowledge Bases,Topic,RELATED_TO
40,Renjie Liu,Author,Polyg: Effective And Efficient Graphrag With Adaptive Graph Traversal,Paper,AUTHORED
40,Haitian Jiang,Author,Polyg: Effective And Efficient Graphrag With Adaptive Graph Traversal,Paper,AUTHORED
40,Xiao Yan,Author,Polyg: Effective And Efficient Graphrag With Adaptive Graph Traversal,Paper,AUTHORED
40,Bo Tang,Author,Polyg: Effective And Efficient Graphrag With Adaptive Graph Traversal,Paper,AUTHORED
40,Jinyang Li,Author,Polyg: Effective And Efficient Graphrag With Adaptive Graph Traversal,Paper,AUTHORED
40,Polyg: Effective And Efficient Graphrag With Adaptive Graph Traversal,Paper,Graphrag,Topic,COVERS
40,Polyg: Effective And Efficient Graphrag With Adaptive Graph Traversal,Paper,Large Language Models,Topic,COVERS
40,Polyg: Effective And Efficient Graphrag With Adaptive Graph Traversal,Paper,External Knowledge Graphs,Topic,COVERS
40,Polyg: Effective And Efficient Graphrag With Adaptive Graph Traversal,Paper,Fact Retrieval,Topic,COVERS
40,Polyg: Effective And Efficient Graphrag With Adaptive Graph Traversal,Paper,Graph Traversal Strategies,Topic,COVERS
40,Polyg: Effective And Efficient Graphrag With Adaptive Graph Traversal,Paper,Fixed Graph Traversal Strategy,Topic,COVERS
40,Polyg: Effective And Efficient Graphrag With Adaptive Graph Traversal,Paper,Adaptive Graph Traversal,Topic,COVERS
40,Polyg: Effective And Efficient Graphrag With Adaptive Graph Traversal,Paper,User Questions,Topic,COVERS
40,Polyg: Effective And Efficient Graphrag With Adaptive Graph Traversal,Paper,Question Classification,Topic,COVERS
40,Polyg: Effective And Efficient Graphrag With Adaptive Graph Traversal,Paper,Four-Class Taxonomy,Topic,COVERS
40,Polyg: Effective And Efficient Graphrag With Adaptive Graph Traversal,Paper,Polyg,Topic,COVERS
40,Polyg: Effective And Efficient Graphrag With Adaptive Graph Traversal,Paper,Query Planner,Topic,COVERS
40,Polyg: Effective And Efficient Graphrag With Adaptive Graph Traversal,Paper,Unified Interface,Topic,COVERS
40,Polyg: Effective And Efficient Graphrag With Adaptive Graph Traversal,Paper,Execution Engine,Topic,COVERS
40,Polyg: Effective And Efficient Graphrag With Adaptive Graph Traversal,Paper,Generation Quality,Topic,COVERS
40,Polyg: Effective And Efficient Graphrag With Adaptive Graph Traversal,Paper,Efficiency,Topic,COVERS
40,Polyg: Effective And Efficient Graphrag With Adaptive Graph Traversal,Paper,Response Time,Topic,COVERS
40,Polyg: Effective And Efficient Graphrag With Adaptive Graph Traversal,Paper,Token Usage,Topic,COVERS
40,Polyg: Effective And Efficient Graphrag With Adaptive Graph Traversal,Paper,Win Rate,Topic,COVERS
40,Polyg: Effective And Efficient Graphrag With Adaptive Graph Traversal,Paper,Speedup,Topic,COVERS
40,Graphrag,Topic,Large Language Models,Topic,RELATED_TO
40,Graphrag,Topic,External Knowledge Graphs,Topic,RELATED_TO
40,Graphrag,Topic,Fact Retrieval,Topic,RELATED_TO
40,Polyg,Topic,Graphrag,Topic,RELATED_TO
40,Polyg,Topic,Adaptive Graph Traversal,Topic,RELATED_TO
40,Polyg,Topic,Question Classification,Topic,RELATED_TO
40,Polyg,Topic,Four-Class Taxonomy,Topic,RELATED_TO
40,Polyg,Topic,Query Planner,Topic,RELATED_TO
40,Polyg,Topic,Unified Interface,Topic,RELATED_TO
40,Polyg,Topic,Execution Engine,Topic,RELATED_TO
40,Efficiency,Topic,Response Time,Topic,RELATED_TO
40,Efficiency,Topic,Token Usage,Topic,RELATED_TO
40,Generation Quality,Topic,Win Rate,Topic,RELATED_TO
40,Efficiency,Topic,Speedup,Topic,RELATED_TO
41,Yiqian Huang,Author,Ket-Rag: A Cost-Efficient Multi-Granular Indexing Framework For Graph-Rag,Paper,AUTHORED
41,Shiqi Zhang,Author,Ket-Rag: A Cost-Efficient Multi-Granular Indexing Framework For Graph-Rag,Paper,AUTHORED
41,Xiaokui Xiao,Author,Ket-Rag: A Cost-Efficient Multi-Granular Indexing Framework For Graph-Rag,Paper,AUTHORED
41,Ket-Rag: A Cost-Efficient Multi-Granular Indexing Framework For Graph-Rag,Paper,Graph-Rag,Topic,COVERS
41,Ket-Rag: A Cost-Efficient Multi-Granular Indexing Framework For Graph-Rag,Paper,Ket-Rag,Topic,COVERS
41,Ket-Rag: A Cost-Efficient Multi-Granular Indexing Framework For Graph-Rag,Paper,Knowledge Graph,Topic,COVERS
41,Ket-Rag: A Cost-Efficient Multi-Granular Indexing Framework For Graph-Rag,Paper,Large Language Model,Topic,COVERS
41,Ket-Rag: A Cost-Efficient Multi-Granular Indexing Framework For Graph-Rag,Paper,Question Answering,Topic,COVERS
41,Ket-Rag: A Cost-Efficient Multi-Granular Indexing Framework For Graph-Rag,Paper,Biomedicine,Topic,COVERS
41,Ket-Rag: A Cost-Efficient Multi-Granular Indexing Framework For Graph-Rag,Paper,Law,Topic,COVERS
41,Ket-Rag: A Cost-Efficient Multi-Granular Indexing Framework For Graph-Rag,Paper,Political Science,Topic,COVERS
41,Ket-Rag: A Cost-Efficient Multi-Granular Indexing Framework For Graph-Rag,Paper,Multi-Hop Reasoning,Topic,COVERS
41,Ket-Rag: A Cost-Efficient Multi-Granular Indexing Framework For Graph-Rag,Paper,Proprietary Documents,Topic,COVERS
41,Ket-Rag: A Cost-Efficient Multi-Granular Indexing Framework For Graph-Rag,Paper,Knn Graphs,Topic,COVERS
41,Ket-Rag: A Cost-Efficient Multi-Granular Indexing Framework For Graph-Rag,Paper,Entity Relationships,Topic,COVERS
41,Ket-Rag: A Cost-Efficient Multi-Granular Indexing Framework For Graph-Rag,Paper,Triplet-Based Knowledge Graphs,Topic,COVERS
41,Ket-Rag: A Cost-Efficient Multi-Granular Indexing Framework For Graph-Rag,Paper,Indexing Costs,Topic,COVERS
41,Ket-Rag: A Cost-Efficient Multi-Granular Indexing Framework For Graph-Rag,Paper,Large Document Collections,Topic,COVERS
41,Ket-Rag: A Cost-Efficient Multi-Granular Indexing Framework For Graph-Rag,Paper,Multi-Granular Indexing,Topic,COVERS
41,Ket-Rag: A Cost-Efficient Multi-Granular Indexing Framework For Graph-Rag,Paper,Knowledge Graph Skeleton,Topic,COVERS
41,Ket-Rag: A Cost-Efficient Multi-Granular Indexing Framework For Graph-Rag,Paper,Text-Keyword Bipartite Graph,Topic,COVERS
41,Ket-Rag: A Cost-Efficient Multi-Granular Indexing Framework For Graph-Rag,Paper,Retrieval,Topic,COVERS
41,Ket-Rag: A Cost-Efficient Multi-Granular Indexing Framework For Graph-Rag,Paper,Retrieval Quality,Topic,COVERS
41,Ket-Rag: A Cost-Efficient Multi-Granular Indexing Framework For Graph-Rag,Paper,Retrieval Effectiveness,Topic,COVERS
41,Ket-Rag: A Cost-Efficient Multi-Granular Indexing Framework For Graph-Rag,Paper,Generation Quality,Topic,COVERS
41,Ket-Rag: A Cost-Efficient Multi-Granular Indexing Framework For Graph-Rag,Paper,Microsoft'S Graph-Rag,Topic,COVERS
41,Ket-Rag: A Cost-Efficient Multi-Granular Indexing Framework For Graph-Rag,Paper,Text Chunks,Topic,COVERS
41,Ket-Rag: A Cost-Efficient Multi-Granular Indexing Framework For Graph-Rag,Paper,Local Search Strategy,Topic,COVERS
41,Graph-Rag,Topic,Knowledge Graph,Topic,RELATED_TO
41,Graph-Rag,Topic,Retrieval,Topic,RELATED_TO
41,Graph-Rag,Topic,Large Language Model,Topic,RELATED_TO
41,Graph-Rag,Topic,Biomedicine,Topic,RELATED_TO
41,Graph-Rag,Topic,Law,Topic,RELATED_TO
41,Graph-Rag,Topic,Political Science,Topic,RELATED_TO
41,Microsoft'S Graph-Rag,Topic,Graph-Rag,Topic,RELATED_TO
41,Ket-Rag,Topic,Graph-Rag,Topic,RELATED_TO
41,Ket-Rag,Topic,Multi-Granular Indexing,Topic,RELATED_TO
41,Ket-Rag,Topic,Knowledge Graph Skeleton,Topic,RELATED_TO
41,Ket-Rag,Topic,Text-Keyword Bipartite Graph,Topic,RELATED_TO
41,Ket-Rag,Topic,Retrieval Quality,Topic,RELATED_TO
41,Ket-Rag,Topic,Retrieval Effectiveness,Topic,RELATED_TO
41,Ket-Rag,Topic,Generation Quality,Topic,RELATED_TO
41,Large Language Model,Topic,Question Answering,Topic,RELATED_TO
41,Text-Keyword Bipartite Graph,Topic,Knowledge Graph,Topic,RELATED_TO
41,Knn Graphs,Topic,Text Chunks,Topic,RELATED_TO
41,Multi-Hop Reasoning,Topic,Proprietary Documents,Topic,RELATED_TO
41,Triplet-Based Knowledge Graphs,Topic,Knowledge Graph,Topic,RELATED_TO
41,Indexing Costs,Topic,Large Document Collections,Topic,RELATED_TO
41,Retrieval Quality,Topic,Retrieval,Topic,RELATED_TO
41,Retrieval Effectiveness,Topic,Retrieval,Topic,RELATED_TO
42,Qiming Zeng,Author,How Significant Are The Real Performance Gains? An Unbiased Evaluation Framework For Graphrag,Paper,AUTHORED
42,Xiao Yan,Author,How Significant Are The Real Performance Gains? An Unbiased Evaluation Framework For Graphrag,Paper,AUTHORED
42,Hao Luo,Author,How Significant Are The Real Performance Gains? An Unbiased Evaluation Framework For Graphrag,Paper,AUTHORED
42,Yuhao Lin,Author,How Significant Are The Real Performance Gains? An Unbiased Evaluation Framework For Graphrag,Paper,AUTHORED
42,Yuxiang Wang,Author,How Significant Are The Real Performance Gains? An Unbiased Evaluation Framework For Graphrag,Paper,AUTHORED
42,Fangcheng Fu,Author,How Significant Are The Real Performance Gains? An Unbiased Evaluation Framework For Graphrag,Paper,AUTHORED
42,Bo Du,Author,How Significant Are The Real Performance Gains? An Unbiased Evaluation Framework For Graphrag,Paper,AUTHORED
42,Quanqing Xu,Author,How Significant Are The Real Performance Gains? An Unbiased Evaluation Framework For Graphrag,Paper,AUTHORED
42,Jiawei Jiang,Author,How Significant Are The Real Performance Gains? An Unbiased Evaluation Framework For Graphrag,Paper,AUTHORED
42,How Significant Are The Real Performance Gains? An Unbiased Evaluation Framework For Graphrag,Paper,Graph-Based Retrieval-Augmented Generation (Graphrag),Topic,COVERS
42,How Significant Are The Real Performance Gains? An Unbiased Evaluation Framework For Graphrag,Paper,Knowledge Graphs,Topic,COVERS
42,How Significant Are The Real Performance Gains? An Unbiased Evaluation Framework For Graphrag,Paper,Large Language Models (Llms),Topic,COVERS
42,How Significant Are The Real Performance Gains? An Unbiased Evaluation Framework For Graphrag,Paper,Answer Quality,Topic,COVERS
42,How Significant Are The Real Performance Gains? An Unbiased Evaluation Framework For Graphrag,Paper,Unrelated Questions,Topic,COVERS
42,How Significant Are The Real Performance Gains? An Unbiased Evaluation Framework For Graphrag,Paper,Evaluation Biases,Topic,COVERS
42,How Significant Are The Real Performance Gains? An Unbiased Evaluation Framework For Graphrag,Paper,Unbiased Evaluation Framework,Topic,COVERS
42,How Significant Are The Real Performance Gains? An Unbiased Evaluation Framework For Graphrag,Paper,Graph-Text-Grounded Question Generation,Topic,COVERS
42,How Significant Are The Real Performance Gains? An Unbiased Evaluation Framework For Graphrag,Paper,Unbiased Evaluation Procedure,Topic,COVERS
42,How Significant Are The Real Performance Gains? An Unbiased Evaluation Framework For Graphrag,Paper,Llm-Based Answer Assessment,Topic,COVERS
42,How Significant Are The Real Performance Gains? An Unbiased Evaluation Framework For Graphrag,Paper,Performance Gains,Topic,COVERS
42,How Significant Are The Real Performance Gains? An Unbiased Evaluation Framework For Graphrag,Paper,Underlying Dataset,Topic,COVERS
42,How Significant Are The Real Performance Gains? An Unbiased Evaluation Framework For Graphrag,Paper,Scientific Evaluations,Topic,COVERS
42,How Significant Are The Real Performance Gains? An Unbiased Evaluation Framework For Graphrag,Paper,Graphrag Research,Topic,COVERS
42,How Significant Are The Real Performance Gains? An Unbiased Evaluation Framework For Graphrag,Paper,User Questions,Topic,COVERS
42,Unbiased Evaluation Framework,Topic,Graph-Text-Grounded Question Generation,Topic,INCLUDES
42,Unbiased Evaluation Framework,Topic,Unbiased Evaluation Procedure,Topic,INCLUDES
42,Graph-Based Retrieval-Augmented Generation (Graphrag),Topic,Knowledge Graphs,Topic,RELATED_TO
42,Graph-Based Retrieval-Augmented Generation (Graphrag),Topic,Large Language Models (Llms),Topic,RELATED_TO
42,Graph-Based Retrieval-Augmented Generation (Graphrag),Topic,Answer Quality,Topic,RELATED_TO
42,Graph-Text-Grounded Question Generation,Topic,Underlying Dataset,Topic,RELATED_TO
42,Unbiased Evaluation Procedure,Topic,Llm-Based Answer Assessment,Topic,RELATED_TO
42,Graphrag Research,Topic,Scientific Evaluations,Topic,RELATED_TO
42,Scientific Evaluations,Topic,Solid Foundations,Topic,RELATED_TO
42,Solid Foundations,Topic,Graphrag Research,Topic,RELATED_TO
43,Junnan Dong,Author,Youtu-Graphrag: Vertically Unified Agents For Graph Retrieval-Augmented Complex Reasoning,Paper,AUTHORED
43,Siyu An,Author,Youtu-Graphrag: Vertically Unified Agents For Graph Retrieval-Augmented Complex Reasoning,Paper,AUTHORED
43,Yifei Yu,Author,Youtu-Graphrag: Vertically Unified Agents For Graph Retrieval-Augmented Complex Reasoning,Paper,AUTHORED
43,Qian-Wen Zhang,Author,Youtu-Graphrag: Vertically Unified Agents For Graph Retrieval-Augmented Complex Reasoning,Paper,AUTHORED
43,Linhao Luo,Author,Youtu-Graphrag: Vertically Unified Agents For Graph Retrieval-Augmented Complex Reasoning,Paper,AUTHORED
43,Xiao Huang,Author,Youtu-Graphrag: Vertically Unified Agents For Graph Retrieval-Augmented Complex Reasoning,Paper,AUTHORED
43,Yunsheng Wu,Author,Youtu-Graphrag: Vertically Unified Agents For Graph Retrieval-Augmented Complex Reasoning,Paper,AUTHORED
43,Di Yin,Author,Youtu-Graphrag: Vertically Unified Agents For Graph Retrieval-Augmented Complex Reasoning,Paper,AUTHORED
43,Xing Sun,Author,Youtu-Graphrag: Vertically Unified Agents For Graph Retrieval-Augmented Complex Reasoning,Paper,AUTHORED
43,Youtu-Graphrag: Vertically Unified Agents For Graph Retrieval-Augmented Complex Reasoning,Paper,Graph Retrieval-Augmented Generation (Graphrag),Topic,COVERS
43,Youtu-Graphrag: Vertically Unified Agents For Graph Retrieval-Augmented Complex Reasoning,Paper,Large Language Models,Topic,COVERS
43,Youtu-Graphrag: Vertically Unified Agents For Graph Retrieval-Augmented Complex Reasoning,Paper,Complex Reasoning,Topic,COVERS
43,Youtu-Graphrag: Vertically Unified Agents For Graph Retrieval-Augmented Complex Reasoning,Paper,Explicitly Structured Graphs,Topic,COVERS
43,Youtu-Graphrag: Vertically Unified Agents For Graph Retrieval-Augmented Complex Reasoning,Paper,Graph Construction,Topic,COVERS
43,Youtu-Graphrag: Vertically Unified Agents For Graph Retrieval-Augmented Complex Reasoning,Paper,Graph Retrieval,Topic,COVERS
43,Youtu-Graphrag: Vertically Unified Agents For Graph Retrieval-Augmented Complex Reasoning,Paper,Domain Shifts,Topic,COVERS
43,Youtu-Graphrag: Vertically Unified Agents For Graph Retrieval-Augmented Complex Reasoning,Paper,Youtu-Graphrag,Topic,COVERS
43,Youtu-Graphrag: Vertically Unified Agents For Graph Retrieval-Augmented Complex Reasoning,Paper,Vertically Unified Agentic Paradigm,Topic,COVERS
43,Youtu-Graphrag: Vertically Unified Agents For Graph Retrieval-Augmented Complex Reasoning,Paper,Seed Graph Schema,Topic,COVERS
43,Youtu-Graphrag: Vertically Unified Agents For Graph Retrieval-Augmented Complex Reasoning,Paper,Targeted Entity Types,Topic,COVERS
43,Youtu-Graphrag: Vertically Unified Agents For Graph Retrieval-Augmented Complex Reasoning,Paper,Relations,Topic,COVERS
43,Youtu-Graphrag: Vertically Unified Agents For Graph Retrieval-Augmented Complex Reasoning,Paper,Attribute Types,Topic,COVERS
43,Youtu-Graphrag: Vertically Unified Agents For Graph Retrieval-Augmented Complex Reasoning,Paper,Scalability Over Unseen Domains,Topic,COVERS
43,Youtu-Graphrag: Vertically Unified Agents For Graph Retrieval-Augmented Complex Reasoning,Paper,Dually-Perceived Community Detection,Topic,COVERS
43,Youtu-Graphrag: Vertically Unified Agents For Graph Retrieval-Augmented Complex Reasoning,Paper,Structural Topology,Topic,COVERS
43,Youtu-Graphrag: Vertically Unified Agents For Graph Retrieval-Augmented Complex Reasoning,Paper,Subgraph Semantics,Topic,COVERS
43,Youtu-Graphrag: Vertically Unified Agents For Graph Retrieval-Augmented Complex Reasoning,Paper,Hierarchical Knowledge Tree,Topic,COVERS
43,Youtu-Graphrag: Vertically Unified Agents For Graph Retrieval-Augmented Complex Reasoning,Paper,Top-Down Filtering,Topic,COVERS
43,Youtu-Graphrag: Vertically Unified Agents For Graph Retrieval-Augmented Complex Reasoning,Paper,Bottom-Up Reasoning,Topic,COVERS
43,Youtu-Graphrag: Vertically Unified Agents For Graph Retrieval-Augmented Complex Reasoning,Paper,Community Summaries,Topic,COVERS
43,Youtu-Graphrag: Vertically Unified Agents For Graph Retrieval-Augmented Complex Reasoning,Paper,Agentic Retriever,Topic,COVERS
43,Youtu-Graphrag: Vertically Unified Agents For Graph Retrieval-Augmented Complex Reasoning,Paper,Complex Queries,Topic,COVERS
43,Youtu-Graphrag: Vertically Unified Agents For Graph Retrieval-Augmented Complex Reasoning,Paper,Tractable Sub-Queries,Topic,COVERS
43,Youtu-Graphrag: Vertically Unified Agents For Graph Retrieval-Augmented Complex Reasoning,Paper,Reflection,Topic,COVERS
43,Youtu-Graphrag: Vertically Unified Agents For Graph Retrieval-Augmented Complex Reasoning,Paper,Knowledge Leaking Problem,Topic,COVERS
43,Youtu-Graphrag: Vertically Unified Agents For Graph Retrieval-Augmented Complex Reasoning,Paper,Pre-Trained Llm,Topic,COVERS
43,Youtu-Graphrag: Vertically Unified Agents For Graph Retrieval-Augmented Complex Reasoning,Paper,Anonymous Dataset,Topic,COVERS
43,Youtu-Graphrag: Vertically Unified Agents For Graph Retrieval-Augmented Complex Reasoning,Paper,Anonymity Reversion,Topic,COVERS
43,Youtu-Graphrag: Vertically Unified Agents For Graph Retrieval-Augmented Complex Reasoning,Paper,Graphrag Frameworks,Topic,COVERS
43,Youtu-Graphrag: Vertically Unified Agents For Graph Retrieval-Augmented Complex Reasoning,Paper,Six Challenging Benchmarks,Topic,COVERS
43,Youtu-Graphrag: Vertically Unified Agents For Graph Retrieval-Augmented Complex Reasoning,Paper,Robustness,Topic,COVERS
43,Youtu-Graphrag: Vertically Unified Agents For Graph Retrieval-Augmented Complex Reasoning,Paper,Pareto Frontier,Topic,COVERS
43,Youtu-Graphrag: Vertically Unified Agents For Graph Retrieval-Augmented Complex Reasoning,Paper,Token Costs,Topic,COVERS
43,Youtu-Graphrag: Vertically Unified Agents For Graph Retrieval-Augmented Complex Reasoning,Paper,Accuracy,Topic,COVERS
43,Youtu-Graphrag: Vertically Unified Agents For Graph Retrieval-Augmented Complex Reasoning,Paper,Adaptability,Topic,COVERS
43,Youtu-Graphrag: Vertically Unified Agents For Graph Retrieval-Augmented Complex Reasoning,Paper,Domain Transfer,Topic,COVERS
43,Youtu-Graphrag: Vertically Unified Agents For Graph Retrieval-Augmented Complex Reasoning,Paper,Schema,Topic,COVERS
44,Qingyun Sun,Author,Dyg-Rag: Dynamic Graph Retrieval-Augmented Generation With Event-Centric Reasoning,Paper,AUTHORED
44,Jiaqi Yuan,Author,Dyg-Rag: Dynamic Graph Retrieval-Augmented Generation With Event-Centric Reasoning,Paper,AUTHORED
44,Shan He,Author,Dyg-Rag: Dynamic Graph Retrieval-Augmented Generation With Event-Centric Reasoning,Paper,AUTHORED
44,Xiao Guan,Author,Dyg-Rag: Dynamic Graph Retrieval-Augmented Generation With Event-Centric Reasoning,Paper,AUTHORED
44,Haonan Yuan,Author,Dyg-Rag: Dynamic Graph Retrieval-Augmented Generation With Event-Centric Reasoning,Paper,AUTHORED
44,Xingcheng Fu,Author,Dyg-Rag: Dynamic Graph Retrieval-Augmented Generation With Event-Centric Reasoning,Paper,AUTHORED
44,Jianxin Li,Author,Dyg-Rag: Dynamic Graph Retrieval-Augmented Generation With Event-Centric Reasoning,Paper,AUTHORED
44,Philip S. Yu,Author,Dyg-Rag: Dynamic Graph Retrieval-Augmented Generation With Event-Centric Reasoning,Paper,AUTHORED
44,Dyg-Rag: Dynamic Graph Retrieval-Augmented Generation With Event-Centric Reasoning,Paper,Graph Retrieval-Augmented Generation,Topic,COVERS
